======================================================

       SIMULAÇÃO E COMPARAÇÃO DE MODELOS              

======================================================

SKU: 3_080

Excel Path: /app/Dados/m5_foods_3_080.xlsx

2026-07-28 09:06:49.379 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.440 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.501 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.562 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.666 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.727 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.788 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.849 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

2026-07-28 09:06:49.910 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 53.0

Limite Máximo de Encomenda Diária (Constrained): 53.0 un

[LOAD] A carregar Modelo A (PPO) de: /app/3_080/PPO_Limitado_3_080/ppo_constrained_final

[OK] Modelo A carregado.

[OK] Estatísticas Z-Score do Modelo A carregadas.

[LOAD] A carregar Modelo B (Agregador) de: /app/3_080/PPO_Agregador_Transition_3_080/ppo_transition_iter313

[OK] Modelo B carregado.

[OK] Estatísticas Z-Score do Modelo B carregadas.

[LOAD] A carregar Modelo Gamma 0.95 de: /app/3_080/PPO_Sem_Limites_Gamma095_3_080/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.95 carregado.

[LOAD] A carregar Modelo Gamma 0.8 de: /app/3_080/PPO_Sem_Limites_3_080/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.8 carregado.

[LOAD] A carregar Modelo Limitado Gamma 0.95 de: /app/3_080/PPO_Limitado_Gamma095_3_080/ppo_constrained_final

[OK] Modelo Limitado Gamma 0.95 carregado.

[OK] Min-Max Baseline Config: s=24, S=60

A iniciar a simulação diária comparativa...

[Dia 000] Ação Encomenda -> PPO: 000 | Agregador (Elite): 043 || Lucro Diário -> PPO: 25.2€ | Agregador: -79.1€
[Dia 163] Ação Encomenda -> PPO: 053 | Agregador (Elite): 082 || Lucro Diário -> PPO: -89.5€ | Agregador: -93.8€

[Dia 164] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 17.5€ | Agregador: 14.9€

[Dia 165] Ação Encomenda -> PPO: 000 | Agregador (Elite): 035 || Lucro Diário -> PPO: 28.3€ | Agregador: -77.8€

[Dia 166] Ação Encomenda -> PPO: 000 | Agregador (Elite): 065 || Lucro Diário -> PPO: 39.3€ | Agregador: -71.1€

[Dia 167] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: 30.0€ | Agregador: -79.6€

[Dia 168] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -5.5€ | Agregador: 40.1€

[Dia 169] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -120.4€ | Agregador: 20.6€

[Dia 170] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -97.1€ | Agregador: -30.4€

[Dia 171] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 14.9€ | Agregador: 13.7€

[Dia 172] Ação Encomenda -> PPO: 053 | Agregador (Elite): 041 || Lucro Diário -> PPO: -83.1€ | Agregador: -97.8€

[Dia 173] Ação Encomenda -> PPO: 016 | Agregador (Elite): 030 || Lucro Diário -> PPO: -72.3€ | Agregador: -147.8€

[Dia 174] Ação Encomenda -> PPO: 000 | Agregador (Elite): 062 || Lucro Diário -> PPO: 34.6€ | Agregador: -82.2€

[Dia 175] Ação Encomenda -> PPO: 053 | Agregador (Elite): 024 || Lucro Diário -> PPO: -86.9€ | Agregador: -85.4€

[Dia 176] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -76.5€ | Agregador: 28.6€

[Dia 177] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 18.9€ | Agregador: 20.8€

[Dia 178] Ação Encomenda -> PPO: 000 | Agregador (Elite): 028 || Lucro Diário -> PPO: 22.9€ | Agregador: -77.9€

[Dia 179] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 32.2€ | Agregador: 33.0€

[Dia 180] Ação Encomenda -> PPO: 053 | Agregador (Elite): 075 || Lucro Diário -> PPO: -65.3€ | Agregador: -66.7€

[Dia 181] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 32.0€ | Agregador: 32.0€

[Dia 182] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 26.0€ | Agregador: 19.4€

[Dia 183] Ação Encomenda -> PPO: 053 | Agregador (Elite): 096 || Lucro Diário -> PPO: -146.1€ | Agregador: -87.9€

[Dia 184] Ação Encomenda -> PPO: 000 | Agregador (Elite): 053 || Lucro Diário -> PPO: 28.4€ | Agregador: -80.0€

[Dia 185] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -83.0€ | Agregador: 17.1€

[Dia 186] Ação Encomenda -> PPO: 053 | Agregador (Elite): 005 || Lucro Diário -> PPO: -86.2€ | Agregador: -84.5€

[Dia 187] Ação Encomenda -> PPO: 000 | Agregador (Elite): 073 || Lucro Diário -> PPO: 22.7€ | Agregador: -123.5€

[Dia 188] Ação Encomenda -> PPO: 053 | Agregador (Elite): 034 || Lucro Diário -> PPO: -64.7€ | Agregador: -66.0€

[Dia 189] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 30.9€ | Agregador: 28.5€

[Dia 190] Ação Encomenda -> PPO: 053 | Agregador (Elite): 010 || Lucro Diário -> PPO: -92.4€ | Agregador: -149.6€

[Dia 191] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -80.3€ | Agregador: -30.1€

[Dia 192] Ação Encomenda -> PPO: 053 | Agregador (Elite): 091 || Lucro Diário -> PPO: -102.0€ | Agregador: -95.1€

[Dia 193] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -40.4€ | Agregador: 21.2€

[Dia 194] Ação Encomenda -> PPO: 000 | Agregador (Elite): 020 || Lucro Diário -> PPO: 25.9€ | Agregador: -75.0€

[Dia 195] Ação Encomenda -> PPO: 000 | Agregador (Elite): 010 || Lucro Diário -> PPO: 52.5€ | Agregador: -48.2€

[Dia 196] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: 14.4€ | Agregador: -117.6€

[Dia 197] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 16.6€ | Agregador: 15.5€

[Dia 198] Ação Encomenda -> PPO: 000 | Agregador (Elite): 005 || Lucro Diário -> PPO: -0.9€ | Agregador: -82.7€

[Dia 199] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -149.4€ | Agregador: 18.1€

[Dia 200] Ação Encomenda -> PPO: 053 | Agregador (Elite): 013 || Lucro Diário -> PPO: -125.9€ | Agregador: -134.5€

[Dia 201] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 37.0€ | Agregador: 37.8€

[Dia 202] Ação Encomenda -> PPO: 053 | Agregador (Elite): 069 || Lucro Diário -> PPO: -74.2€ | Agregador: -75.1€

[Dia 203] Ação Encomenda -> PPO: 000 | Agregador (Elite): 001 || Lucro Diário -> PPO: 21.2€ | Agregador: -96.9€

[Dia 204] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: 13.2€ | Agregador: -90.3€

[Dia 205] Ação Encomenda -> PPO: 053 | Agregador (Elite): 103 || Lucro Diário -> PPO: -65.9€ | Agregador: -172.0€

[Dia 206] Ação Encomenda -> PPO: 000 | Agregador (Elite): 024 || Lucro Diário -> PPO: 28.0€ | Agregador: -77.6€

[Dia 207] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -86.9€ | Agregador: 14.3€

[Dia 208] Ação Encomenda -> PPO: 000 | Agregador (Elite): 018 || Lucro Diário -> PPO: 22.0€ | Agregador: -81.8€

[Dia 209] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 39.8€ | Agregador: 37.1€

[Dia 210] Ação Encomenda -> PPO: 000 | Agregador (Elite): 048 || Lucro Diário -> PPO: 25.4€ | Agregador: -82.1€

[Dia 211] Ação Encomenda -> PPO: 026 | Agregador (Elite): 107 || Lucro Diário -> PPO: -76.6€ | Agregador: -189.3€

[Dia 212] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 30.8€ | Agregador: 23.0€

[Dia 213] Ação Encomenda -> PPO: 043 | Agregador (Elite): 000 || Lucro Diário -> PPO: -72.7€ | Agregador: -54.9€

[Dia 214] Ação Encomenda -> PPO: 017 | Agregador (Elite): 002 || Lucro Diário -> PPO: -79.6€ | Agregador: -97.0€

[Dia 215] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -71.2€ | Agregador: 30.8€

[Dia 216] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 29.4€ | Agregador: 28.3€

[Dia 217] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -75.1€ | Agregador: 29.1€

[Dia 218] Ação Encomenda -> PPO: 053 | Agregador (Elite): 077 || Lucro Diário -> PPO: -78.1€ | Agregador: -79.5€

[Dia 219] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 10.3€ | Agregador: -124.1€

[Dia 220] Ação Encomenda -> PPO: 000 | Agregador (Elite): 053 || Lucro Diário -> PPO: 29.6€ | Agregador: -72.3€

[Dia 221] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -83.4€ | Agregador: 23.1€

[Dia 222] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -81.5€ | Agregador: 27.2€

[Dia 223] Ação Encomenda -> PPO: 000 | Agregador (Elite): 026 || Lucro Diário -> PPO: 34.5€ | Agregador: -62.7€

[Dia 224] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -95.6€ | Agregador: 14.1€

[Dia 225] Ação Encomenda -> PPO: 053 | Agregador (Elite): 024 || Lucro Diário -> PPO: -102.0€ | Agregador: -82.8€

[Dia 226] Ação Encomenda -> PPO: 000 | Agregador (Elite): 039 || Lucro Diário -> PPO: -43.8€ | Agregador: -79.5€

[Dia 227] Ação Encomenda -> PPO: 000 | Agregador (Elite): 029 || Lucro Diário -> PPO: 43.1€ | Agregador: -55.4€

[Dia 228] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -95.4€ | Agregador: 13.2€

[Dia 229] Ação Encomenda -> PPO: 003 | Agregador (Elite): 016 || Lucro Diário -> PPO: -74.9€ | Agregador: -70.8€

[Dia 230] Ação Encomenda -> PPO: 000 | Agregador (Elite): 026 || Lucro Diário -> PPO: -13.2€ | Agregador: -70.0€

[Dia 231] Ação Encomenda -> PPO: 000 | Agregador (Elite): 006 || Lucro Diário -> PPO: 26.2€ | Agregador: -71.6€

[Dia 232] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 9.1€ | Agregador: 33.0€

[Dia 233] Ação Encomenda -> PPO: 053 | Agregador (Elite): 023 || Lucro Diário -> PPO: -87.3€ | Agregador: -82.3€

[Dia 234] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -11.1€ | Agregador: 28.2€

[Dia 235] Ação Encomenda -> PPO: 053 | Agregador (Elite): 070 || Lucro Diário -> PPO: -70.1€ | Agregador: -69.4€

[Dia 236] Ação Encomenda -> PPO: 000 | Agregador (Elite): 020 || Lucro Diário -> PPO: 46.0€ | Agregador: -54.3€

[Dia 237] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -77.0€ | Agregador: 29.2€

[Dia 238] Ação Encomenda -> PPO: 053 | Agregador (Elite): 005 || Lucro Diário -> PPO: -88.7€ | Agregador: -80.9€

[Dia 239] Ação Encomenda -> PPO: 000 | Agregador (Elite): 046 || Lucro Diário -> PPO: 28.8€ | Agregador: -70.9€

[Dia 240] Ação Encomenda -> PPO: 053 | Agregador (Elite): 045 || Lucro Diário -> PPO: -96.3€ | Agregador: -92.4€

[Dia 241] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 21.0€ | Agregador: 24.4€

[Dia 242] Ação Encomenda -> PPO: 053 | Agregador (Elite): 039 || Lucro Diário -> PPO: -80.2€ | Agregador: -75.4€

[Dia 243] Ação Encomenda -> PPO: 053 | Agregador (Elite): 008 || Lucro Diário -> PPO: -78.1€ | Agregador: -69.6€

[Dia 244] Ação Encomenda -> PPO: 023 | Agregador (Elite): 000 || Lucro Diário -> PPO: -79.8€ | Agregador: 28.2€

[Dia 245] Ação Encomenda -> PPO: 000 | Agregador (Elite): 007 || Lucro Diário -> PPO: 29.2€ | Agregador: -64.8€

[Dia 246] Ação Encomenda -> PPO: 000 | Agregador (Elite): 012 || Lucro Diário -> PPO: 18.1€ | Agregador: -76.7€

[Dia 247] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -14.0€ | Agregador: 26.4€

[Dia 248] Ação Encomenda -> PPO: 053 | Agregador (Elite): 010 || Lucro Diário -> PPO: -100.5€ | Agregador: -91.2€

[Dia 249] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -27.4€ | Agregador: 26.9€

[Dia 250] Ação Encomenda -> PPO: 000 | Agregador (Elite): 022 || Lucro Diário -> PPO: 40.9€ | Agregador: -55.7€

[Dia 251] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 30.1€ | Agregador: 38.2€

[Dia 252] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -38.3€ | Agregador: 10.1€

[Dia 253] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -115.8€ | Agregador: -12.2€

[Dia 254] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 25.0€ | Agregador: -15.5€

[Dia 255] Ação Encomenda -> PPO: 000 | Agregador (Elite): 027 || Lucro Diário -> PPO: 32.6€ | Agregador: -119.9€

[Dia 256] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 40.3€ | Agregador: 41.9€

[Dia 257] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 63.8€ | Agregador: -22.3€

[Dia 258] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -121.7€ | Agregador: -16.4€

[Dia 259] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: 34.0€ | Agregador: -121.2€

[Dia 260] Ação Encomenda -> PPO: 000 | Agregador (Elite): 025 || Lucro Diário -> PPO: 40.0€ | Agregador: -62.8€

[Dia 261] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -0.0€ | Agregador: 32.8€

[Dia 262] Ação Encomenda -> PPO: 000 | Agregador (Elite): 018 || Lucro Diário -> PPO: -8.4€ | Agregador: -102.6€

[Dia 263] Ação Encomenda -> PPO: 000 | Agregador (Elite): 104 || Lucro Diário -> PPO: -17.6€ | Agregador: -174.1€

[Dia 264] Ação Encomenda -> PPO: 000 | Agregador (Elite): 049 || Lucro Diário -> PPO: -20.6€ | Agregador: -59.9€

[Dia 265] Ação Encomenda -> PPO: 019 | Agregador (Elite): 024 || Lucro Diário -> PPO: -114.9€ | Agregador: -89.1€

[Dia 266] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: 30.2€ | Agregador: -78.2€

[Dia 267] Ação Encomenda -> PPO: 053 | Agregador (Elite): 034 || Lucro Diário -> PPO: -115.4€ | Agregador: -94.6€

[Dia 268] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 18.5€ | Agregador: 13.0€

[Dia 269] Ação Encomenda -> PPO: 000 | Agregador (Elite): 007 || Lucro Diário -> PPO: 32.8€ | Agregador: -73.5€

[Dia 270] Ação Encomenda -> PPO: 053 | Agregador (Elite): 049 || Lucro Diário -> PPO: -79.7€ | Agregador: -70.3€

[Dia 271] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 27.1€ | Agregador: 21.6€

[Dia 272] Ação Encomenda -> PPO: 053 | Agregador (Elite): 030 || Lucro Diário -> PPO: -82.7€ | Agregador: -85.9€

[Dia 273] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -87.7€ | Agregador: 13.0€

[Dia 274] Ação Encomenda -> PPO: 032 | Agregador (Elite): 082 || Lucro Diário -> PPO: -78.6€ | Agregador: -86.1€

[Dia 275] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -86.5€ | Agregador: 14.4€

[Dia 276] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -88.0€ | Agregador: -6.4€

[Dia 277] Ação Encomenda -> PPO: 053 | Agregador (Elite): 027 || Lucro Diário -> PPO: -96.5€ | Agregador: -132.9€

[Dia 278] Ação Encomenda -> PPO: 053 | Agregador (Elite): 020 || Lucro Diário -> PPO: -84.4€ | Agregador: -78.8€

[Dia 279] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -97.9€ | Agregador: 11.0€

[Dia 280] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -89.2€ | Agregador: 5.4€

[Dia 281] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 4.3€ | Agregador: 12.6€

[Dia 282] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -104.0€ | Agregador: -6.8€

[Dia 283] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -100.6€ | Agregador: 15.5€

[Dia 284] Ação Encomenda -> PPO: 000 | Agregador (Elite): 003 || Lucro Diário -> PPO: 11.7€ | Agregador: -162.7€

[Dia 285] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -46.8€ | Agregador: 25.5€

[Dia 286] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -143.2€ | Agregador: 31.3€

[Dia 287] Ação Encomenda -> PPO: 000 | Agregador (Elite): 060 || Lucro Diário -> PPO: -51.4€ | Agregador: -89.2€

[Dia 288] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -171.3€ | Agregador: 14.8€

[Dia 289] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -171.3€ | Agregador: 15.2€

[Dia 290] Ação Encomenda -> PPO: 000 | Agregador (Elite): 012 || Lucro Diário -> PPO: -59.3€ | Agregador: -82.2€

[Dia 291] Ação Encomenda -> PPO: 000 | Agregador (Elite): 013 || Lucro Diário -> PPO: 10.0€ | Agregador: -82.3€

[Dia 292] Ação Encomenda -> PPO: 034 | Agregador (Elite): 065 || Lucro Diário -> PPO: -113.6€ | Agregador: -73.7€

[Dia 293] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -148.3€ | Agregador: 24.1€

[Dia 294] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 10.8€ | Agregador: 17.8€

[Dia 295] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 11.3€ | Agregador: 18.3€

[Dia 296] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -131.5€ | Agregador: 13.6€

[Dia 297] Ação Encomenda -> PPO: 053 | Agregador (Elite): 018 || Lucro Diário -> PPO: -91.1€ | Agregador: -79.2€

[Dia 298] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -8.2€ | Agregador: 32.8€

[Dia 299] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -12.8€ | Agregador: 25.2€

[Dia 300] Ação Encomenda -> PPO: 026 | Agregador (Elite): 000 || Lucro Diário -> PPO: -84.5€ | Agregador: -14.7€

[Dia 301] Ação Encomenda -> PPO: 000 | Agregador (Elite): 011 || Lucro Diário -> PPO: 15.9€ | Agregador: -115.4€

[Dia 302] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -88.8€ | Agregador: 8.8€

[Dia 303] Ação Encomenda -> PPO: 053 | Agregador (Elite): 080 || Lucro Diário -> PPO: -129.5€ | Agregador: -123.5€

[Dia 304] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 11.1€ | Agregador: 17.4€

[Dia 305] Ação Encomenda -> PPO: 026 | Agregador (Elite): 100 || Lucro Diário -> PPO: -82.4€ | Agregador: -83.5€

[Dia 306] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 11.7€ | Agregador: 24.9€

[Dia 307] Ação Encomenda -> PPO: 000 | Agregador (Elite): 044 || Lucro Diário -> PPO: -21.4€ | Agregador: -71.9€

[Dia 308] Ação Encomenda -> PPO: 000 | Agregador (Elite): 044 || Lucro Diário -> PPO: 12.6€ | Agregador: -91.7€

[Dia 309] Ação Encomenda -> PPO: 053 | Agregador (Elite): 047 || Lucro Diário -> PPO: -90.5€ | Agregador: -91.6€

[Dia 310] Ação Encomenda -> PPO: 031 | Agregador (Elite): 050 || Lucro Diário -> PPO: -65.9€ | Agregador: -69.2€

[Dia 311] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 14.6€ | Agregador: 12.5€

[Dia 312] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 34.1€ | Agregador: 31.9€

[Dia 313] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 2.3€ | Agregador: 34.6€

[Dia 314] Ação Encomenda -> PPO: 000 | Agregador (Elite): 048 || Lucro Diário -> PPO: 30.0€ | Agregador: -77.8€

[Dia 315] Ação Encomenda -> PPO: 000 | Agregador (Elite): 049 || Lucro Diário -> PPO: 39.4€ | Agregador: -70.4€

[Dia 316] Ação Encomenda -> PPO: 053 | Agregador (Elite): 037 || Lucro Diário -> PPO: -78.7€ | Agregador: -83.9€

[Dia 317] Ação Encomenda -> PPO: 053 | Agregador (Elite): 041 || Lucro Diário -> PPO: -90.4€ | Agregador: -95.5€

[Dia 318] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -88.7€ | Agregador: 7.6€

[Dia 319] Ação Encomenda -> PPO: 053 | Agregador (Elite): 020 || Lucro Diário -> PPO: -92.0€ | Agregador: -149.6€

[Dia 320] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -83.3€ | Agregador: -31.3€

[Dia 321] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -91.6€ | Agregador: 16.3€

[Dia 322] Ação Encomenda -> PPO: 000 | Agregador (Elite): 093 || Lucro Diário -> PPO: 17.3€ | Agregador: -87.3€

[Dia 323] Ação Encomenda -> PPO: 000 | Agregador (Elite): 025 || Lucro Diário -> PPO: 9.4€ | Agregador: -92.1€

[Dia 324] Ação Encomenda -> PPO: 053 | Agregador (Elite): 003 || Lucro Diário -> PPO: -95.4€ | Agregador: -90.5€

[Dia 325] Ação Encomenda -> PPO: 000 | Agregador (Elite): 048 || Lucro Diário -> PPO: -2.1€ | Agregador: -164.0€

[Dia 326] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 5.0€ | Agregador: -37.8€

[Dia 327] Ação Encomenda -> PPO: 053 | Agregador (Elite): 018 || Lucro Diário -> PPO: -100.8€ | Agregador: -114.4€

[Dia 328] Ação Encomenda -> PPO: 000 | Agregador (Elite): 043 || Lucro Diário -> PPO: -35.8€ | Agregador: -79.9€

[Dia 329] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -30.3€ | Agregador: 25.2€

[Dia 330] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -143.6€ | Agregador: 20.8€

[Dia 331] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -173.8€ | Agregador: 6.0€

[Dia 332] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 12.2€ | Agregador: -47.5€

[Dia 333] Ação Encomenda -> PPO: 018 | Agregador (Elite): 000 || Lucro Diário -> PPO: -109.8€ | Agregador: 15.8€

[Dia 334] Ação Encomenda -> PPO: 053 | Agregador (Elite): 002 || Lucro Diário -> PPO: -69.4€ | Agregador: -61.6€

[Dia 335] Ação Encomenda -> PPO: 053 | Agregador (Elite): 042 || Lucro Diário -> PPO: -77.4€ | Agregador: -74.8€

[Dia 336] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -80.4€ | Agregador: -37.0€

[Dia 337] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -92.8€ | Agregador: 34.4€

[Dia 338] Ação Encomenda -> PPO: 000 | Agregador (Elite): 066 || Lucro Diário -> PPO: -13.1€ | Agregador: -95.5€

[Dia 339] Ação Encomenda -> PPO: 000 | Agregador (Elite): 014 || Lucro Diário -> PPO: -136.5€ | Agregador: -87.2€

[Dia 340] Ação Encomenda -> PPO: 024 | Agregador (Elite): 000 || Lucro Diário -> PPO: -132.6€ | Agregador: 31.2€

[Dia 341] Ação Encomenda -> PPO: 000 | Agregador (Elite): 014 || Lucro Diário -> PPO: 24.8€ | Agregador: -78.0€

[Dia 342] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -103.2€ | Agregador: 32.0€

[Dia 343] Ação Encomenda -> PPO: 000 | Agregador (Elite): 048 || Lucro Diário -> PPO: 22.0€ | Agregador: -82.3€

