======================================================

       SIMULAÇÃO E COMPARAÇÃO DE MODELOS              

======================================================

SKU: 3_252

Excel Path: /app/Dados/m5_foods_3_252.xlsx

2026-07-30 03:48:52.040 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.088 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.134 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.181 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.271 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.318 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.365 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.411 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.458 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

Limite Máximo de Encomenda Diária (Constrained): 147.0 un

[LOAD] A carregar Modelo A (PPO) de: /app/3_252/PPO_Limitado_3_252/ppo_constrained_final

[OK] Modelo A carregado.

[OK] Estatísticas Z-Score do Modelo A carregadas.

[LOAD] A carregar Modelo B (Agregador) de: /app/3_252/PPO_Agregador_Transition_3_252/ppo_transition_iter313

[OK] Modelo B carregado.

[OK] Estatísticas Z-Score do Modelo B carregadas.

[LOAD] A carregar Modelo Gamma 0.95 de: /app/3_252/PPO_Sem_Limites_Gamma095_3_252/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.95 carregado.

[LOAD] A carregar Modelo Gamma 0.8 de: /app/3_252/PPO_Sem_Limites_3_252/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.8 carregado.

[LOAD] A carregar Modelo Limitado Gamma 0.95 de: /app/3_252/PPO_Limitado_Gamma095_3_252/ppo_constrained_final

[OK] Modelo Limitado Gamma 0.95 carregado.

[OK] Min-Max Baseline Config: s=43, S=176

A iniciar a simulação diária comparativa...

[Dia 000] Ação Encomenda -> PPO: 038 | Agregador (Elite): 030 || Lucro Diário -> PPO: -21.2€ | Agregador: -20.4€
[Dia 163] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -22.5€ | Agregador: -2.8€

[Dia 164] Ação Encomenda -> PPO: 057 | Agregador (Elite): 052 || Lucro Diário -> PPO: -124.7€ | Agregador: -124.2€

[Dia 165] Ação Encomenda -> PPO: 037 | Agregador (Elite): 018 || Lucro Diário -> PPO: -21.7€ | Agregador: -27.5€

[Dia 166] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 52.5€ | Agregador: 5.1€

[Dia 167] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -41.1€ | Agregador: -41.1€

[Dia 168] Ação Encomenda -> PPO: 090 | Agregador (Elite): 000 || Lucro Diário -> PPO: -135.5€ | Agregador: -26.5€

[Dia 169] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 49.9€ | Agregador: -20.9€

[Dia 170] Ação Encomenda -> PPO: 033 | Agregador (Elite): 000 || Lucro Diário -> PPO: -63.5€ | Agregador: -18.2€

[Dia 171] Ação Encomenda -> PPO: 058 | Agregador (Elite): 000 || Lucro Diário -> PPO: -77.6€ | Agregador: -15.4€

[Dia 172] Ação Encomenda -> PPO: 003 | Agregador (Elite): 024 || Lucro Diário -> PPO: -44.5€ | Agregador: -124.9€

[Dia 173] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 99.9€ | Agregador: 11.1€

[Dia 174] Ação Encomenda -> PPO: 023 | Agregador (Elite): 000 || Lucro Diário -> PPO: -139.0€ | Agregador: -36.7€

[Dia 175] Ação Encomenda -> PPO: 006 | Agregador (Elite): 030 || Lucro Diário -> PPO: -78.1€ | Agregador: -125.9€

[Dia 176] Ação Encomenda -> PPO: 071 | Agregador (Elite): 000 || Lucro Diário -> PPO: -113.4€ | Agregador: 40.9€

[Dia 177] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 45.8€ | Agregador: -11.8€

[Dia 178] Ação Encomenda -> PPO: 000 | Agregador (Elite): 039 || Lucro Diário -> PPO: 59.9€ | Agregador: -126.8€

[Dia 179] Ação Encomenda -> PPO: 034 | Agregador (Elite): 000 || Lucro Diário -> PPO: -130.3€ | Agregador: 44.2€

[Dia 180] Ação Encomenda -> PPO: 025 | Agregador (Elite): 000 || Lucro Diário -> PPO: -87.9€ | Agregador: -52.5€

[Dia 181] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -2.0€ | Agregador: -51.4€

[Dia 182] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -27.6€ | Agregador: -27.6€

[Dia 183] Ação Encomenda -> PPO: 063 | Agregador (Elite): 000 || Lucro Diário -> PPO: -127.2€ | Agregador: -20.9€

[Dia 184] Ação Encomenda -> PPO: 042 | Agregador (Elite): 000 || Lucro Diário -> PPO: -32.2€ | Agregador: -26.1€

[Dia 185] Ação Encomenda -> PPO: 115 | Agregador (Elite): 028 || Lucro Diário -> PPO: -119.9€ | Agregador: -133.6€

[Dia 186] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: 76.4€ | Agregador: -72.8€

[Dia 187] Ação Encomenda -> PPO: 000 | Agregador (Elite): 036 || Lucro Diário -> PPO: 91.2€ | Agregador: -134.8€

[Dia 188] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -37.5€ | Agregador: 33.6€

[Dia 189] Ação Encomenda -> PPO: 122 | Agregador (Elite): 057 || Lucro Diário -> PPO: -231.9€ | Agregador: -125.5€

[Dia 190] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 40.5€ | Agregador: 43.1€

[Dia 191] Ação Encomenda -> PPO: 000 | Agregador (Elite): 015 || Lucro Diário -> PPO: 49.7€ | Agregador: -65.2€

[Dia 192] Ação Encomenda -> PPO: 000 | Agregador (Elite): 002 || Lucro Diário -> PPO: 55.9€ | Agregador: -92.7€

[Dia 193] Ação Encomenda -> PPO: 000 | Agregador (Elite): 083 || Lucro Diário -> PPO: 22.5€ | Agregador: -131.2€

[Dia 194] Ação Encomenda -> PPO: 017 | Agregador (Elite): 000 || Lucro Diário -> PPO: -140.8€ | Agregador: 124.7€

[Dia 195] Ação Encomenda -> PPO: 131 | Agregador (Elite): 000 || Lucro Diário -> PPO: -211.1€ | Agregador: -23.7€

[Dia 196] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 41.7€ | Agregador: -19.4€

[Dia 197] Ação Encomenda -> PPO: 000 | Agregador (Elite): 008 || Lucro Diário -> PPO: 44.5€ | Agregador: -120.6€

[Dia 198] Ação Encomenda -> PPO: 044 | Agregador (Elite): 000 || Lucro Diário -> PPO: -58.7€ | Agregador: -4.0€

[Dia 199] Ação Encomenda -> PPO: 002 | Agregador (Elite): 000 || Lucro Diário -> PPO: -29.1€ | Agregador: -26.1€

[Dia 200] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 55.7€ | Agregador: -27.3€

[Dia 201] Ação Encomenda -> PPO: 010 | Agregador (Elite): 032 || Lucro Diário -> PPO: -134.2€ | Agregador: -136.4€

[Dia 202] Ação Encomenda -> PPO: 000 | Agregador (Elite): 003 || Lucro Diário -> PPO: -11.8€ | Agregador: -68.7€

[Dia 203] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -22.9€ | Agregador: -17.0€

[Dia 204] Ação Encomenda -> PPO: 046 | Agregador (Elite): 017 || Lucro Diário -> PPO: -122.8€ | Agregador: -119.9€

[Dia 205] Ação Encomenda -> PPO: 039 | Agregador (Elite): 000 || Lucro Diário -> PPO: -42.6€ | Agregador: 10.3€

[Dia 206] Ação Encomenda -> PPO: 051 | Agregador (Elite): 000 || Lucro Diário -> PPO: -51.9€ | Agregador: -21.3€

[Dia 207] Ação Encomenda -> PPO: 023 | Agregador (Elite): 000 || Lucro Diário -> PPO: -62.7€ | Agregador: -18.2€

[Dia 208] Ação Encomenda -> PPO: 000 | Agregador (Elite): 055 || Lucro Diário -> PPO: 85.7€ | Agregador: -138.3€

[Dia 209] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -30.4€ | Agregador: 78.2€

[Dia 210] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: -24.5€ | Agregador: -127.5€

[Dia 211] Ação Encomenda -> PPO: 026 | Agregador (Elite): 042 || Lucro Diário -> PPO: -122.3€ | Agregador: -64.7€

[Dia 212] Ação Encomenda -> PPO: 010 | Agregador (Elite): 000 || Lucro Diário -> PPO: -71.0€ | Agregador: 53.4€

[Dia 213] Ação Encomenda -> PPO: 002 | Agregador (Elite): 000 || Lucro Diário -> PPO: -104.2€ | Agregador: -7.9€

[Dia 214] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.4€ | Agregador: -21.3€

[Dia 215] Ação Encomenda -> PPO: 079 | Agregador (Elite): 000 || Lucro Diário -> PPO: -144.2€ | Agregador: -36.3€

[Dia 216] Ação Encomenda -> PPO: 050 | Agregador (Elite): 045 || Lucro Diário -> PPO: 2.0€ | Agregador: -139.3€

[Dia 217] Ação Encomenda -> PPO: 000 | Agregador (Elite): 024 || Lucro Diário -> PPO: 55.9€ | Agregador: -45.9€

[Dia 218] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 26.5€ | Agregador: 42.3€

[Dia 219] Ação Encomenda -> PPO: 028 | Agregador (Elite): 000 || Lucro Diário -> PPO: -120.2€ | Agregador: -17.4€

[Dia 220] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 42.6€ | Agregador: -18.6€

[Dia 221] Ação Encomenda -> PPO: 045 | Agregador (Elite): 000 || Lucro Diário -> PPO: -127.8€ | Agregador: -25.3€

[Dia 222] Ação Encomenda -> PPO: 018 | Agregador (Elite): 000 || Lucro Diário -> PPO: -51.6€ | Agregador: -38.7€

[Dia 223] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -1.2€ | Agregador: -36.7€

[Dia 224] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -126.6€ | Agregador: -21.3€

[Dia 225] Ação Encomenda -> PPO: 031 | Agregador (Elite): 004 || Lucro Diário -> PPO: -56.6€ | Agregador: -120.2€

[Dia 226] Ação Encomenda -> PPO: 034 | Agregador (Elite): 002 || Lucro Diário -> PPO: -52.1€ | Agregador: -113.2€

[Dia 227] Ação Encomenda -> PPO: 027 | Agregador (Elite): 000 || Lucro Diário -> PPO: -49.8€ | Agregador: -17.4€

[Dia 228] Ação Encomenda -> PPO: 080 | Agregador (Elite): 007 || Lucro Diário -> PPO: -50.0€ | Agregador: -123.2€

[Dia 229] Ação Encomenda -> PPO: 027 | Agregador (Elite): 027 || Lucro Diário -> PPO: -25.3€ | Agregador: -116.5€

[Dia 230] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 94.5€ | Agregador: 21.7€

[Dia 231] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -4.0€ | Agregador: -19.8€

[Dia 232] Ação Encomenda -> PPO: 061 | Agregador (Elite): 059 || Lucro Diário -> PPO: -132.2€ | Agregador: -132.0€

[Dia 233] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 47.8€ | Agregador: 47.9€

[Dia 234] Ação Encomenda -> PPO: 014 | Agregador (Elite): 000 || Lucro Diário -> PPO: -80.5€ | Agregador: 17.0€

[Dia 235] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -8.7€ | Agregador: -36.3€

[Dia 236] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -24.5€ | Agregador: -24.5€

[Dia 237] Ação Encomenda -> PPO: 049 | Agregador (Elite): 000 || Lucro Diário -> PPO: -131.0€ | Agregador: -26.1€

[Dia 238] Ação Encomenda -> PPO: 000 | Agregador (Elite): 091 || Lucro Diário -> PPO: 66.1€ | Agregador: -133.6€

[Dia 239] Ação Encomenda -> PPO: 011 | Agregador (Elite): 089 || Lucro Diário -> PPO: -107.4€ | Agregador: -62.3€

[Dia 240] Ação Encomenda -> PPO: 071 | Agregador (Elite): 000 || Lucro Diário -> PPO: -109.1€ | Agregador: 58.8€

[Dia 241] Ação Encomenda -> PPO: 000 | Agregador (Elite): 075 || Lucro Diário -> PPO: 34.4€ | Agregador: -74.6€

[Dia 242] Ação Encomenda -> PPO: 055 | Agregador (Elite): 000 || Lucro Diário -> PPO: -36.1€ | Agregador: 64.8€

[Dia 243] Ação Encomenda -> PPO: 109 | Agregador (Elite): 000 || Lucro Diário -> PPO: -120.9€ | Agregador: 87.7€

[Dia 244] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 97.6€ | Agregador: 85.7€

[Dia 245] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 54.8€ | Agregador: -21.7€

[Dia 246] Ação Encomenda -> PPO: 077 | Agregador (Elite): 000 || Lucro Diário -> PPO: -104.1€ | Agregador: -22.1€

[Dia 247] Ação Encomenda -> PPO: 103 | Agregador (Elite): 033 || Lucro Diário -> PPO: -130.8€ | Agregador: -131.3€

[Dia 248] Ação Encomenda -> PPO: 004 | Agregador (Elite): 038 || Lucro Diário -> PPO: -74.8€ | Agregador: -74.3€

[Dia 249] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 57.0€ | Agregador: 59.5€

[Dia 250] Ação Encomenda -> PPO: 000 | Agregador (Elite): 037 || Lucro Diário -> PPO: 90.9€ | Agregador: -106.9€

[Dia 251] Ação Encomenda -> PPO: 077 | Agregador (Elite): 032 || Lucro Diário -> PPO: -94.7€ | Agregador: -52.6€

[Dia 252] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 47.1€ | Agregador: 48.9€

[Dia 253] Ação Encomenda -> PPO: 050 | Agregador (Elite): 120 || Lucro Diário -> PPO: -42.0€ | Agregador: -233.7€

[Dia 254] Ação Encomenda -> PPO: 000 | Agregador (Elite): 002 || Lucro Diário -> PPO: 64.2€ | Agregador: -38.6€

[Dia 255] Ação Encomenda -> PPO: 000 | Agregador (Elite): 025 || Lucro Diário -> PPO: 0.8€ | Agregador: -19.9€

[Dia 256] Ação Encomenda -> PPO: 000 | Agregador (Elite): 010 || Lucro Diário -> PPO: -34.4€ | Agregador: -30.7€

[Dia 257] Ação Encomenda -> PPO: 027 | Agregador (Elite): 113 || Lucro Diário -> PPO: -136.3€ | Agregador: -225.1€

[Dia 258] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 19.0€ | Agregador: 104.0€

[Dia 259] Ação Encomenda -> PPO: 014 | Agregador (Elite): 008 || Lucro Diário -> PPO: -127.9€ | Agregador: -36.4€

[Dia 260] Ação Encomenda -> PPO: 083 | Agregador (Elite): 000 || Lucro Diário -> PPO: -112.2€ | Agregador: -15.8€

[Dia 261] Ação Encomenda -> PPO: 000 | Agregador (Elite): 041 || Lucro Diário -> PPO: 68.0€ | Agregador: -129.4€

[Dia 262] Ação Encomenda -> PPO: 004 | Agregador (Elite): 000 || Lucro Diário -> PPO: -102.0€ | Agregador: -1.6€

[Dia 263] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 64.7€ | Agregador: 56.9€

[Dia 264] Ação Encomenda -> PPO: 048 | Agregador (Elite): 039 || Lucro Diário -> PPO: -123.8€ | Agregador: -126.8€

[Dia 265] Ação Encomenda -> PPO: 007 | Agregador (Elite): 008 || Lucro Diário -> PPO: -33.0€ | Agregador: -48.7€

[Dia 266] Ação Encomenda -> PPO: 055 | Agregador (Elite): 000 || Lucro Diário -> PPO: -109.5€ | Agregador: -11.8€

[Dia 267] Ação Encomenda -> PPO: 000 | Agregador (Elite): 053 || Lucro Diário -> PPO: 28.6€ | Agregador: -120.7€

[Dia 268] Ação Encomenda -> PPO: 017 | Agregador (Elite): 000 || Lucro Diário -> PPO: -53.1€ | Agregador: 57.8€

[Dia 269] Ação Encomenda -> PPO: 147 | Agregador (Elite): 000 || Lucro Diário -> PPO: -199.3€ | Agregador: 13.4€

[Dia 270] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: 88.1€ | Agregador: -131.2€

[Dia 271] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: 49.9€ | Agregador: -116.0€

[Dia 272] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 64.2€ | Agregador: 35.2€

[Dia 273] Ação Encomenda -> PPO: 037 | Agregador (Elite): 000 || Lucro Diário -> PPO: -97.0€ | Agregador: -22.9€

[Dia 274] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 40.6€ | Agregador: -18.2€

[Dia 275] Ação Encomenda -> PPO: 038 | Agregador (Elite): 048 || Lucro Diário -> PPO: -100.6€ | Agregador: -123.4€

[Dia 276] Ação Encomenda -> PPO: 041 | Agregador (Elite): 000 || Lucro Diário -> PPO: -74.8€ | Agregador: 28.9€

[Dia 277] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: 34.9€ | Agregador: -64.3€

[Dia 278] Ação Encomenda -> PPO: 048 | Agregador (Elite): 000 || Lucro Diário -> PPO: -59.0€ | Agregador: -7.5€

[Dia 279] Ação Encomenda -> PPO: 000 | Agregador (Elite): 007 || Lucro Diário -> PPO: 53.2€ | Agregador: -122.0€

[Dia 280] Ação Encomenda -> PPO: 041 | Agregador (Elite): 000 || Lucro Diário -> PPO: -93.8€ | Agregador: -3.6€

[Dia 281] Ação Encomenda -> PPO: 000 | Agregador (Elite): 067 || Lucro Diário -> PPO: 30.8€ | Agregador: -122.5€

[Dia 282] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 24.1€ | Agregador: 36.2€

[Dia 283] Ação Encomenda -> PPO: 000 | Agregador (Elite): 050 || Lucro Diário -> PPO: -21.7€ | Agregador: -50.0€

[Dia 284] Ação Encomenda -> PPO: 000 | Agregador (Elite): 068 || Lucro Diário -> PPO: -24.5€ | Agregador: -41.1€

[Dia 285] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -25.3€ | Agregador: 67.9€

[Dia 286] Ação Encomenda -> PPO: 021 | Agregador (Elite): 095 || Lucro Diário -> PPO: -128.2€ | Agregador: -56.6€

[Dia 287] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 18.6€ | Agregador: 57.8€

[Dia 288] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.8€ | Agregador: 38.2€

[Dia 289] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.4€ | Agregador: 37.6€

[Dia 290] Ação Encomenda -> PPO: 000 | Agregador (Elite): 066 || Lucro Diário -> PPO: -14.6€ | Agregador: -105.4€

[Dia 291] Ação Encomenda -> PPO: 040 | Agregador (Elite): 000 || Lucro Diário -> PPO: -123.8€ | Agregador: 46.0€

[Dia 292] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 51.7€ | Agregador: 43.8€

[Dia 293] Ação Encomenda -> PPO: 028 | Agregador (Elite): 000 || Lucro Diário -> PPO: -129.7€ | Agregador: -26.9€

[Dia 294] Ação Encomenda -> PPO: 026 | Agregador (Elite): 000 || Lucro Diário -> PPO: -81.0€ | Agregador: -13.4€

[Dia 295] Ação Encomenda -> PPO: 000 | Agregador (Elite): 014 || Lucro Diário -> PPO: 13.0€ | Agregador: -112.9€

[Dia 296] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 26.3€ | Agregador: 13.0€

[Dia 297] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 9.1€ | Agregador: -18.6€

[Dia 298] Ação Encomenda -> PPO: 070 | Agregador (Elite): 000 || Lucro Diário -> PPO: -129.9€ | Agregador: -22.9€

[Dia 299] Ação Encomenda -> PPO: 000 | Agregador (Elite): 002 || Lucro Diário -> PPO: 86.3€ | Agregador: -129.8€

[Dia 300] Ação Encomenda -> PPO: 000 | Agregador (Elite): 009 || Lucro Diário -> PPO: 4.0€ | Agregador: -122.6€

[Dia 301] Ação Encomenda -> PPO: 147 | Agregador (Elite): 000 || Lucro Diário -> PPO: -232.1€ | Agregador: 0.4€

[Dia 302] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 50.8€ | Agregador: -21.7€

[Dia 303] Ação Encomenda -> PPO: 000 | Agregador (Elite): 084 || Lucro Diário -> PPO: 36.0€ | Agregador: -126.2€

[Dia 304] Ação Encomenda -> PPO: 019 | Agregador (Elite): 019 || Lucro Diário -> PPO: -58.4€ | Agregador: -58.3€

[Dia 305] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 45.5€ | Agregador: 45.6€

[Dia 306] Ação Encomenda -> PPO: 055 | Agregador (Elite): 015 || Lucro Diário -> PPO: -42.7€ | Agregador: -44.6€

[Dia 307] Ação Encomenda -> PPO: 058 | Agregador (Elite): 000 || Lucro Diário -> PPO: -36.7€ | Agregador: 4.3€

[Dia 308] Ação Encomenda -> PPO: 000 | Agregador (Elite): 037 || Lucro Diário -> PPO: 60.4€ | Agregador: -127.0€

[Dia 309] Ação Encomenda -> PPO: 086 | Agregador (Elite): 032 || Lucro Diário -> PPO: -70.3€ | Agregador: -51.2€

[Dia 310] Ação Encomenda -> PPO: 023 | Agregador (Elite): 000 || Lucro Diário -> PPO: -53.9€ | Agregador: 50.4€

[Dia 311] Ação Encomenda -> PPO: 033 | Agregador (Elite): 024 || Lucro Diário -> PPO: -48.1€ | Agregador: -116.6€

[Dia 312] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 89.4€ | Agregador: 17.0€

[Dia 313] Ação Encomenda -> PPO: 073 | Agregador (Elite): 000 || Lucro Diário -> PPO: -104.9€ | Agregador: -31.2€

[Dia 314] Ação Encomenda -> PPO: 101 | Agregador (Elite): 000 || Lucro Diário -> PPO: -119.1€ | Agregador: -30.8€

[Dia 315] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 63.4€ | Agregador: -24.5€

[Dia 316] Ação Encomenda -> PPO: 012 | Agregador (Elite): 000 || Lucro Diário -> PPO: -63.7€ | Agregador: -17.8€

[Dia 317] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 51.0€ | Agregador: -20.9€

[Dia 318] Ação Encomenda -> PPO: 025 | Agregador (Elite): 001 || Lucro Diário -> PPO: -75.2€ | Agregador: -128.1€

[Dia 319] Ação Encomenda -> PPO: 021 | Agregador (Elite): 088 || Lucro Diário -> PPO: -81.6€ | Agregador: -135.7€

[Dia 320] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 14.6€ | Agregador: 74.2€

[Dia 321] Ação Encomenda -> PPO: 049 | Agregador (Elite): 017 || Lucro Diário -> PPO: -130.6€ | Agregador: -48.4€

[Dia 322] Ação Encomenda -> PPO: 000 | Agregador (Elite): 063 || Lucro Diário -> PPO: 36.9€ | Agregador: -90.1€

[Dia 323] Ação Encomenda -> PPO: 000 | Agregador (Elite): 067 || Lucro Diário -> PPO: 34.6€ | Agregador: -73.6€

[Dia 324] Ação Encomenda -> PPO: 033 | Agregador (Elite): 000 || Lucro Diário -> PPO: -117.1€ | Agregador: 44.3€

[Dia 325] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 37.6€ | Agregador: 35.8€

[Dia 326] Ação Encomenda -> PPO: 066 | Agregador (Elite): 000 || Lucro Diário -> PPO: -110.2€ | Agregador: 52.9€

[Dia 327] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 89.7€ | Agregador: 9.1€

[Dia 328] Ação Encomenda -> PPO: 017 | Agregador (Elite): 000 || Lucro Diário -> PPO: -115.1€ | Agregador: -31.2€

[Dia 329] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 17.8€ | Agregador: -15.8€

[Dia 330] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -19.0€ | Agregador: -19.0€

[Dia 331] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -16.2€ | Agregador: -16.2€

[Dia 332] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -19.8€ | Agregador: -19.8€

[Dia 333] Ação Encomenda -> PPO: 000 | Agregador (Elite): 024 || Lucro Diário -> PPO: -18.6€ | Agregador: -121.0€

[Dia 334] Ação Encomenda -> PPO: 012 | Agregador (Elite): 033 || Lucro Diário -> PPO: -127.3€ | Agregador: -82.0€

[Dia 335] Ação Encomenda -> PPO: 048 | Agregador (Elite): 000 || Lucro Diário -> PPO: -118.2€ | Agregador: 28.0€

[Dia 336] Ação Encomenda -> PPO: 000 | Agregador (Elite): 019 || Lucro Diário -> PPO: 67.7€ | Agregador: -126.8€

[Dia 337] Ação Encomenda -> PPO: 000 | Agregador (Elite): 008 || Lucro Diário -> PPO: -10.3€ | Agregador: -83.4€

[Dia 338] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -18.2€ | Agregador: -2.4€

[Dia 339] Ação Encomenda -> PPO: 015 | Agregador (Elite): 000 || Lucro Diário -> PPO: -121.6€ | Agregador: -20.1€

[Dia 340] Ação Encomenda -> PPO: 023 | Agregador (Elite): 036 || Lucro Diário -> PPO: -96.4€ | Agregador: -127.3€

[Dia 341] Ação Encomenda -> PPO: 027 | Agregador (Elite): 000 || Lucro Diário -> PPO: -96.8€ | Agregador: 31.6€

[Dia 342] Ação Encomenda -> PPO: 066 | Agregador (Elite): 029 || Lucro Diário -> PPO: -96.3€ | Agregador: -146.0€

[Dia 343] Ação Encomenda -> PPO: 068 | Agregador (Elite): 000 || Lucro Diário -> PPO: -57.6€ | Agregador: 36.7€

